,Fecha,Texto,English_text,Autores,Coincidencia_elmundo,Coincidencia_elmundo_relativa,Clase,Label_clase,Clasif_label_zero,Scores_zero,Analisis_sentimiento,Label_sentimiento,Analisis_sentimiento_scd
218,2021-07-06,la granadina forjo su carrera en television y ahora es una referente de la musica urbana femenina: 'no soy ejemplo de nada pero es bonito que la niñas lo perciban asi',The granadina forged her career in television and is now a reference of the female urban music: 'I am not an example of anything but it is nice that the girls perceive it like this',ANDREA M ROSA DEL PINO,0.74,0.8604651162790697,noticia,1,music,0.8366714715957642,0.9996871948242188,1,0.9996871948242188
219,2021-06-06,"el madrileño distrito de arganzuela esta de moda: matadero, el cada vez mas gastronomico barrio de los metales, el museo del ferrocarril y el mercado de motores","Madrid’s Arganzuela district is fashionable: abattoir, the increasingly gastronomical metal district, the railway museum and the motor market",MANUEL LLORENTE  CARLOS GARCA POZO F,0.76,0.8837209302325582,noticia,1,coronavirus,0.6249293684959412,0.9990977048873901,1,0.9990977048873901
220,2021-06-06,"la artista andaluza, conocida por interpretar a lola requena en la ficcion, busca nuevos proyectos en la pantalla: 'a quien me escuche o me lea: estoy deseando trabajar'.","The Andalusian artist, known for playing Lola Requena in the fiction, is looking for new projects on the screen: 'Whoever listens to me or reads to me: I am looking forward to working'.",DAVID LEMA  FOTOS ANTONIO HEREDIA,0.72,0.8372093023255813,noticia,1,coronavirus,0.720777690410614,0.9971582293510437,1,0.9971582293510437
221,2021-06-06,"ana arrambarri, la mujer del artista fallecido en febrero, abre las puertas de su templo de trabajo y recuerda su legado: 'era muy noctambulo y trabajaba hasta las cuatro de la madrugada'","ana arrambarri, the woman of the artist who died in February, opens the doors of his work temple and recalls his legacy: 'It was very noctambulo and worked until four o'clock in the morning'",GERMN GONZLEZ,0.73,0.8488372093023255,noticia,1,coronavirus,0.5810993313789368,0.9995785355567932,1,0.9995785355567932
222,2021-06-06,"confiesa que cada vez le apetece menos salir de su «buhardillita». condensamos aqui la vida de un hombre, que, dice, existo por azar, «por pura incompetencia»","confesses that he is less and less anxious to get out of his «buhardillita». Here we condens the life of a man, who, he says, I exist by chance, «for pure incompetence»",VIRGINIA GMEZ,0.72,0.8372093023255813,noticia,1,coronavirus,0.48176926374435425,0.9949924349784851,-1,-0.9949924349784851
223,2021-05-06,la difusion de una campaña de donacion de sangre de unos alumnos de una escuela en barcelona permite ayudar a una niña con leucemia en castellon,the diffusion of a blood donation campaign of students from a school in barcelona allows to help a girl with leukemia in castellon,RODRIGO TERRASA  ILUSTRACIN JOSETXU L PIEIRO,0.7,0.813953488372093,noticia,1,coronavirus,0.6071566343307495,0.95283043384552,1,0.95283043384552
224,2021-05-06,"los propietarios de los negocios con mas solera del centro de madrid, que han sobrevivido entre horas extra, creditos y reservas, aguardan la llegada de visitantes. para la mayoria, sus cuentas dependen entre un 60 y un 90% de ellos","the owners of the businesses with the most sole of the center of madrid, that have survived between overtime, credits and reservations, await the arrival of visitors. for most, their accounts depend between 60 and 90% of them",EFE,0.73,0.8488372093023255,noticia,1,coronavirus,0.5965846180915833,0.795492947101593,1,0.795492947101593
225,2021-05-06,"los llamados 'millennials' ha tenido un acceso a la informacion que sus padres ni soñaron, disfrutan mas del ocio y la cultura que ellos, tienen mas libertad, mas igualdad de genero y muchisimas mas facilidades para conciliar","the so-called 'millennials' have had access to the information that their parents did not dream of, enjoy more leisure and culture than they, have more freedom, more gender equality and many more facilities to reconcile",MANUEL MATEO PREZ,0.79,0.9186046511627908,noticia,1,music,0.5046936869621277,0.9893999695777893,1,0.9893999695777893
226,2021-05-06,el antiguo baño de la mezquita muestra la huella del compositor y musico,the old bathroom of the mosque shows the composer's and musician's footprint,PABLO R ROCES,0.7,0.813953488372093,noticia,1,music,0.9759530425071716,0.9800112247467041,-1,-0.9800112247467041
227,2021-05-06,"'express', la primera serie española de stazplay, ha encontrado en esta construccion su escenario para una distopia sobre los secuestros","'express', the first Spanish series of stazplay, has found in this construction its stage for a dystopia about the kidnappings",DAVID JIMNEZ TORRES,0.7,0.813953488372093,noticia,1,music,0.9287816882133484,0.938103437423706,1,0.938103437423706
228,2021-05-06,"'centenariomania'. javier moreno luzon estudia la festiva revision de la historia de hace un siglo, molde de todos los mitos nacionales","'centnariomania'. dark-haired javier luson studies the festive revision of the history of a century ago, mold of all national myths",PABLO HERRAIZ,0.79,0.9186046511627908,noticia,1,coronavirus,0.4692859351634979,0.99384605884552,1,0.99384605884552
229,2021-05-06,"'starlust' recoge las confesiones mas intimas y alocadas de decenas de fans de la musica ochentera, con especial enfasis en el deseo erotico","'starlust' gathers the most intimate and wild confessions of dozens of fans of the 80th music, with special emphasis on erotic desire",ANA GARCA ROMERO,0.7,0.813953488372093,noticia,1,music,0.9440444707870483,0.9995579719543457,1,0.9995579719543457
230,2021-05-06,"la interprete de 'se acabo' habla sobre su intensa vida y desmiente que tana rivera la acompañara en la promocion de su nuevo disco, 'la vida a mi manera', lanzado tras 15 años sin grabaciones.","the performer of 'it's over' talks about her intense life and denies that soa rivera accompanied her in the promotion of her new album, 'life in my way', released after 15 years without recordings.",MARA EUGENIA YAGE,0.7,0.813953488372093,noticia,1,music,0.9585646986961365,0.970576822757721,1,0.970576822757721
231,2021-05-06,"hizo historia con sus modelos trangresores, pero dejo las pasarelas para meterse en los fogones y su restaurante 'taller', en la ribera del duero, ya tiene una estrella michelin poco despues de su estreno.","He made history with his trangressive models, but left the catwalks to get into the stoves and his 'workshop' restaurant, on the shore of the duer, already has a Michelin star shortly after its premiere.",MARA CANALES,0.73,0.8488372093023255,noticia,1,coronavirus,0.7794129252433777,0.9914851188659668,-1,-0.9914851188659668
232,2021-05-06,"tradicionales, centenarias, vanguardistas, ecologicas... proponemos una variada ruta por una serie de bodegas de la denominacion de origen muy diferentes entre si.","traditional, centuries old, avant-garde, ecological... we propose a varied route through a series of wineries of the denomination of origin very different from each other.",ISMAEL MARINERO,0.72,0.8372093023255813,noticia,1,coronavirus,0.49170127511024475,0.9991458058357239,1,0.9991458058357239
233,2021-04-06,"a punto de cumplirse 100 años desde el nacimiento de luis garcia berlanga, los homenajes y conmemoraciones en torno a su legado se acumulan, como si fueran los personajes en uno de sus famosos planos-secuencia. el legado infinito del cineasta que mejor retrato el pesimismo patrio teñido de sainete...","about to mark 100 years since the birth of luis garcia berlanga, the tributes and commemorations around his legacy accumulate, as if they were the characters in one of his famous plans-sequence. the infinite legacy of the filmmaker who best portrays the patria pessimism dyed by sainete...",G  P,0.7,0.813953488372093,noticia,1,coronavirus,0.6136384606361389,0.9983223080635071,1,0.9983223080635071
234,2021-04-06,"cada ayuntamiento tiene su propia ordenanza, por lo que no todos los ciudadanos estan expuestos a estas sanciones.","Each city council has its own ordinance, so not all citizens are exposed to these sanctions.",PEDRO SIMN  FOTOS ANTONIO HEREDIA,0.7,0.813953488372093,noticia,1,coronavirus,0.43528518080711365,0.6909651160240173,-1,-0.6909651160240173
235,2021-04-06,"el escritor rompe su silencio despues de un año y medio de enfermedad, recuperacion y paradojica calma: 'no tenia miedo a morir, tenia miedo a quedarme mal'","the writer breaks his silence after a year and a half of illness, recovery and paradoxical calm: 'I was not afraid to die, I was afraid to stay ill'",TRESB,0.76,0.8837209302325582,noticia,1,coronavirus,0.5988688468933105,0.9591739773750305,1,0.9591739773750305
236,2021-04-06,el artista se convierte en un personaje de anime en este trabajo que cuenta con varias referencias orientales,the artist becomes an anime character in this work that has several oriental references,SANDRA MORALES,0.86,1.0,noticia,1,coronavirus,0.5725864171981812,0.9928914904594421,1,0.9928914904594421
237,2021-04-06,"traductor y profesor en la uji, juanma garcia izquierdo presenta 'tormenta', tema grabado con su hijo mayor que acaba de cumplir 15 años","translator and teacher in the uji, juanma garcia left presents 'storma', theme recorded with her oldest son who has just turned 15",CRISTINA GALAFATE,0.77,0.8953488372093024,noticia,1,music,0.9875410199165344,0.9889805912971497,-1,-0.9889805912971497
238,2021-04-06,"se anima la vida de la capital con los nuevos horarios y la ampliacion de aforos. siempre con cabeza y la maxima responsabilidad, si quieres aprovechar al maximo el tiempo de ocio que el coronavirus te ha robado, aqui cuentas con un abanico de opciones para planificarte.","The life of the capital is encouraged with the new schedules and the expansion of capacity.Always with head and maximum responsibility, if you want to take advantage of the leisure time that the coronavirus has stolen from you, here you have a range of options to plan.",LUIGI BENEDICTO BORGES,0.7,0.813953488372093,noticia,1,coronavirus,0.9949339628219604,0.9991984963417053,1,0.9991984963417053
239,2021-04-06,"los jardines del palauet de teià (barcelona), una masia historica y singular del siglo xvii de reconstruccion neomedievalista, se preparan ya para celebrar los dias 11y 12 de junio, origenes festival gastronomico, un evento boutique que busca 'ofrecer una experiencia gastronomica inedita a traves...","the gardens of the palauet de teià (barcelona), a historic and singular masia of the xvii century of neo-medievalist reconstruction, are ready to celebrate the 11th and 12th of June, origines gastronomic festival, a boutique event that seeks to 'offer an inedite gastronomic experience through...",M CANALES,0.72,0.8372093023255813,noticia,1,coronavirus,0.716096043586731,0.9989739656448364,1,0.9989739656448364
240,2021-04-06,"un recien estrenado documental de amazon prime muestra el lado mas intimo de la estrella colombiana del regueton, sus principales preocupaciones y como fueron sus inicios.","a recently premiered Amazon Prima documentary shows the most intimate side of the Colombian regueton star, its main concerns and how its beginnings were.",FTIMA ELIDRISSI,0.73,0.8488372093023255,noticia,1,music,0.919157862663269,0.9981383085250854,1,0.9981383085250854
241,2021-04-06,"con 13 años era drogadicto y con 16 entro en prision. salto a la fama como imagen de los calzoncillos ck antes de triunfar en hollywood. ademas, es un devoto padre de cuatro niños con rhea durham","At 13 years old he was a drug addict and with 16 went into prison. jump to fame as an image of the underpants ck before succeeding in hollywood. plus, he is a devoted father of four children with rhea durham",BANG,0.73,0.8488372093023255,noticia,1,coronavirus,0.6213291883468628,0.9911910891532898,1,0.9911910891532898
242,2021-03-06,"antes de que ricky martin hiciera publica su homosexualidad en 2010, se le atribuyeron un sinfin de novias -algunas confirmadas y otras no- tal y como se esperaria de una estrella de la musica que abrazo por completo el estereotipo de latin lover cuando dio el salto al mercado...","Before Ricky Martin published his homosexuality in 2010, he was credited with a host of brides – some confirmed and others not – just as one music star would be expected to embrace fully the Latin lover stereotype when he jumped into the market...",EL MUNDO,0.77,0.8953488372093024,noticia,1,music,0.9492934942245483,0.985406756401062,1,0.985406756401062
243,2021-03-06,"los responsables de la organizacion, tras su reunion con sanidad y turismo explican que las actuales medidas sanitarias 'acotarian la agenda del festival a la celebracion de conciertos con distancia social, y aunque entendemos que son necesarias, resultan incompatibles con la esencia y la atmosfera ...","the leaders of the organization, after their meeting with health and tourism explain that the current sanitary measures 'acclaim the agenda of the festival to the celebration of concerts with social distance, and although we understand that they are necessary, they are incompatible with the essence and the atmosphere ...",TERESA LPEZ PAVN,0.7,0.813953488372093,noticia,1,music,0.9738877415657043,0.975153923034668,-1,-0.975153923034668
244,2021-03-06,susana diaz blande la carta del feminismo y la 'resistencia' mientras espadas se presenta como el unico que garantiza la reunificacion del psoe andaluz,susana diaz blandes the letter of feminism and 'resistance' while swords are presented as the only one that guarantees the reunification of the Andalusian psoe,MARA VAQUERO,0.76,0.8837209302325582,noticia,1,coronavirus,0.4525369703769684,0.9901659488677979,-1,-0.9901659488677979
245,2021-03-06,el tradicional cambio de guardia de la plaza de la armeria regresa despues del paron provocado por la pandemia,the traditional change of guard of the square of the armory returns after the stop caused by the pandemic,PABLO R ROCES,0.7,0.813953488372093,noticia,1,coronavirus,0.6833768486976624,0.8196214437484741,-1,-0.8196214437484741
246,2021-03-06,el mundo accede en exclusiva al plato donde se rueda la temporada final del exito español a nivel mundial de netflix,the world access exclusively to the dish where the final season of the Spanish success is wheeled worldwide of netflix,EFE,0.7,0.813953488372093,noticia,1,coronavirus,0.4546878933906555,0.943640947341919,-1,-0.943640947341919
247,2021-03-06,desde el viernes pasado se han presentado en el condado varias tiroteos. el hijo de campbell fue tiroteado dentro de un apartamento por el exnovio de la mujer con la que estaba saliendo,Since last Friday there have been several shootings in the county. Campbell's son was shot inside an apartment by the ex-boyfriend of the woman he was dating.,LUIS MARTNEZ,0.7,0.813953488372093,noticia,1,coronavirus,0.6114997863769531,0.9896183013916016,-1,-0.9896183013916016
248,2021-03-06,"el cineasta ahora literati publica 'los años extraordinarios', un recorrido real, surreal e hiperreal por el mundo del siglo xx de la mano una fabula prodigiosa tan deudora de jonathan swift como de edgar neville, tan castiza como universal","the filmmaker now literati publishes 'the extraordinary years', a real, surreal and hyperreal journey through the world of the twentieth century by hand a prodigious fabula as debtor of jonathan swift as of edgar neville, as chaste as universal",,0.86,1.0,noticia,1,coronavirus,0.6395137310028076,0.998896598815918,1,0.998896598815918
249,2021-02-06,"pol granch. madrid, 1998. musico. paso de cero a cien al ganar factor x en 2018. paso de cien a mil con el exito de tengo que calmarme, su primer disco, y hits recientes como tiroteo o no pegamos que le han disparado a mas de 2,5 millones de escuchas mensuales en spotify. y ahora...","pol granch. madrid, 1998. musico. step from zero to hundred when winning factor x in 2018. step from one hundred to one thousand with the success of I have to calm down, his first album, and recent hits like shooting or we don't hit that they have shot more than 2.5 million monthly listeners in Spotify. and now...",FLIX CEREZO  FLIX GARCA,0.7,0.813953488372093,noticia,1,music,0.9467183947563171,0.986331582069397,1,0.986331582069397
250,2021-02-06,"la renacida marca britanica ofrece este suv a pilas de 4,31 metros, muy amplio y bien equipado. por su radio de accion, la ciudad y los alrededores son su territorio natural","the reborn British brand offers this suv to batteries of 4.31 meters, very wide and well equipped. by its radius of action, the city and the surroundings are its natural territory",TRESB,0.73,0.8488372093023255,noticia,1,elections,0.3593149781227112,0.9995555281639099,1,0.9995555281639099
251,2021-02-06,la cantante ha dado un giro a su carrera y ha plasmado este cambio en el videoclip de tik tak,the singer has taken a turn in her career and has translated this change into the video clip of tik tak,MARA VAQUERO,0.77,0.8953488372093024,noticia,1,music,0.9701152443885803,0.5286943316459656,1,0.5286943316459656
252,2021-02-06,"con una amplia oferta de actividades, el evento se celebrara al aire libre, en el escenario puerta del angel","with a wide range of activities, the event will be held outdoors, on the stage door of the angel",LUIS ALEMANY,0.7,0.813953488372093,noticia,1,music,0.46370792388916016,0.9991207718849182,1,0.9991207718849182
253,2021-02-06,"el congreso desarrollara una propuesta de ley que termine con 10 años de fracasos politicos. sin embargo, el gobierno considera que el tema no competencia suya y sus promotores son escepticos.","the congress will develop a bill that ends with 10 years of political failures.However, the government considers that the issue does not compete with him and his promoters are sceptical.",DARO PRIETO,0.7,0.813953488372093,noticia,1,coronavirus,0.3999626040458679,0.997150182723999,-1,-0.997150182723999
254,2021-01-06,"santander, 1988. redactora en loc y responsable de la informacion de casa real en el mundo, marina pina ha escrito pilar y margarita. las hermanas del rey juan carlos (la esfera de los libros).","santander, 1988. loc editor and responsible for the information of royal house in the world, marina pinea has written pillar and margarita. the sisters of the king juan carlos (the sphere of books).",LUIS FERNANDO ROMO,0.86,1.0,noticia,1,coronavirus,0.6071405410766602,0.9960373044013977,1,0.9960373044013977
255,2021-01-06,la ex triunfita rompio su relacion con miguel angel muñoz el año pasado y ahora se centra en su nuevo proyecto musical,the former triumphite broke his relationship with miguel angel muñoz last year and now focuses on his new musical project,LOC,0.73,0.8488372093023255,noticia,1,music,0.9653047919273376,0.9952926635742188,1,0.9952926635742188
256,2021-01-06,rociito ha visitado el municipio de chipiona justo el dia en el que se celebra el 15 aniversario de la muerte de su madre. el 1 de junio de 2006 españa entera conocia la tragica noticia del fallecimiento de una de las figuras mas importantes de la musica de nuestro pais. una fecha...,"rociito has visited the municipality of chipiona just on the day on which the 15th anniversary of his mother's death is celebrated. on June 1, 2006 whole Spain knew the tragic news of the death of one of the most important figures of the music of our country. a date...",M M,0.7,0.813953488372093,noticia,1,music,0.9188278317451477,0.992479681968689,1,0.992479681968689
257,2021-01-06,"los primeros de estos cuentos, con las historias de madame curie, frida khalo o coco chanel se convirtieron en un fenomeno editorial en todo el mundo con mas de cinco millones y medio de libros vendidos. ahora las protagonistas son cien españolas, muchas de ellas de hoy.","the first of these stories, with the stories of madame curie, frida khalo or coconut channel became a phenomenal publishing house all over the world with more than five and a half million books sold.Now the protagonists are a hundred Spanish, many of them today.",DAVID VIGARIO,0.72,0.8372093023255813,noticia,1,music,0.481658399105072,0.9995418787002563,1,0.9995418787002563
258,2021-01-06,"rafael alvarez 'el brujo', carlos latre, pablo carbonell y victor ullate tambien participaran en el festival de teatro clasico, a partir del 25 de junio","rafael alvarez 'the sorcerer', carlos latre, pablo carbonell and victor ullate also participated in the classical theatre festival, starting on June 25th",PABLO R ROCES,0.7,0.813953488372093,noticia,1,music,0.4282761216163635,0.998721182346344,1,0.998721182346344
259,2021-01-06,"pau gimeno, leon martinez, hector gozalbo y cristian lopez, entre 17 y 20 años, protagonizan la nueva serie de movistar +","pau gimeno, leon martinez, hector convelalbo and christian lopez, between 17 and 20 years old, star in the new show +",AMAYA GARCA,0.8,0.930232558139535,noticia,1,music,0.5356850624084473,0.9964221715927124,1,0.9964221715927124
260,2021-01-06,"la cantante y compositora disfruta de la buena acogida de 'puta', su disco 'mas personal y politico'. atras quedan los malos tratos, el acoso y los abusos, ya 'sin verguenza ni culpa'. hoy salen a la venta las entradas de sus proximos conciertos en madrid","the singer and songwriter enjoys the good reception of 'puta', her album 'more personal and political'. behind are the ill-treatment, harassment and abuses, already 'without shame or guilt'. Today the tickets of his next concerts in Madrid are on sale.",JAVIER ESTRADA,0.76,0.8837209302325582,noticia,1,music,0.9582934379577637,0.9974579215049744,1,0.9974579215049744
261,2021-01-06,genius: aretha es una miniserie de ficcion sobre aretha franklin que llega a disney+ el 4 de junio. esta produccion esta protagonizada por cynthia erivo y cuenta con el aval de national geographic,genius: aretha is a miniseries of fiction on aretha franklin that arrives at disney+ on 4 June. this production is starring errive cynthia and has the endorsement of national geography,M CANALES,0.72,0.8372093023255813,noticia,1,music,0.4001934826374054,0.9992716908454895,1,0.9992716908454895
262,2021-01-06,"fotografia arranca photoespaña 2021, el certamen de las artes visuales y la fotografia que se ha convertido en un referente a nivel internacional","Photography starts photoespaña 2021, the contest of the visual arts and the photograph that has become a reference at international level",ISABEL VELLOSO | SANTIAGO SAIZ,0.7,0.813953488372093,noticia,1,elections,0.42294687032699585,0.9974464774131775,1,0.9974464774131775
263,2021-01-06,"el director del ccaes considera 'posible' la eliminacion de la mascarilla al aire libre 'a mediados, finales de junio' y 'casi con seguridad, a finales de julio'","the director of the ccaes considers 'possible' the removal of the mask in the open air 'in the middle, end of June' and 'almost certainly, at the end of July'",JOS FAJARDO,0.86,1.0,noticia,1,coronavirus,0.44731444120407104,0.9539357423782349,-1,-0.9539357423782349
264,2021-01-06,"icono adolescente por su papel en la serie 'skam', artista precoz, nostalgica de la cultura de la mtv... la argentina estrena su nuevo disco, 'fever dream'","teen icon for her role in the series 'skam', early artist, nostalgic of the culture of mtv... the Argentine premieres her new album, 'fever dream'",SILVIA MORENO,0.86,1.0,noticia,1,music,0.829879641532898,0.9969983696937561,1,0.9969983696937561
265,2021-01-06,"salvador sobral. lisboa, 1989. es uno de los artistas mas internacionales de portugal, tras su exito arrollador en eurovision en 2017. acaba de publicar nuevo disco 'bpm', compuesto por el con temas en ingles, portugues y castellano.","salvador sobrial. lisboa, 1989. is one of the most international artists of portugal, after his success in eurovision in 2017. he has just published new album 'bpm', composed by the one with songs in English, Portuguese and Spanish.",ANDREA M ROSA DEL PINO,0.72,0.8372093023255813,noticia,1,music,0.9172144532203674,0.9985601305961609,1,0.9985601305961609
266,2021-01-06,"el 2021 no ha sido un buen año para la ex triunfita natalia rodriguez (38): hace tres meses fallecio su amigo alex casademunt y, tras 13 años de relacion, rompio con el futbolista alex perez. no obstante, la interprete de vas a volverme loca asegura que, tras una temporada decaida, ya se encuentra...","2021 has not been a good year for the former triumphita natalia rodriguez (38): three months ago his friend alex casademunt died and, after 13 years of relationship, he broke up with the footballer alex perez. nevertheless, the interpreter of you will drive me crazy assures that, after a decadent season, he is already...",   F A H,0.7,0.813953488372093,noticia,1,music,0.4983622431755066,0.9760463237762451,-1,-0.9760463237762451
267,2021-01-06,"le avala una de las trayectorias profesionales mas intensas en el mundo de la economia y las finanzas españolas. guillermo de la dehesa, desde su atalaya, observa con preocupacion hacia donde se dirige españa y el mundo.","it supports one of the most intense professional trajectories in the world of Spanish economy and finance. guillermo de la dehesa, from its watchtower, observes with concern where it is headed Spain and the world.",MARA VAQUERO,0.76,0.8837209302325582,noticia,1,coronavirus,0.5293045043945312,0.9995246529579163,1,0.9995246529579163
268,2021-05-31,el ayuntamiento da prioridad a los vecinos de la localidad madrileña para ocupar las 800 sillas disponibles durante la cita musical,the city council gives priority to the residents of the town of Madrid to occupy the 800 chairs available during the musical appointment,LUIS FERNANDO ROMO,0.74,0.8604651162790697,noticia,1,music,0.9636993408203125,0.9985498785972595,1,0.9985498785972595
269,2021-05-31,"el musico argentino crecio viendo spaghetti western y se evadia de la realidad fumando porros. presenta en el hormiguero un disco con versiones de raphael, julio iglesias o alejandro sanz.","the Argentine musician grew up watching spaghetti western and evades the reality smoking joints. presents in the anthill a disc with versions of raphael, July churches or alexandro sanz.",ANDREA M ROSA DEL PINO,0.81,0.9418604651162792,noticia,1,music,0.928744912147522,0.9901330471038818,-1,-0.9901330471038818
270,2021-05-31,"entrevista colega de froilan, amigo de victoria federica","interview colleague of froilan, friend of federal victory",LUIS MARTNEZ,0.76,0.8837209302325582,noticia,1,elections,0.8821002244949341,0.7965059876441956,1,0.7965059876441956
271,2021-05-31,"jose luis garaña de los cobos presenta su libro 'al otro lado de la cabina', en el que revela el lado b de la fama: una infancia dolorosa, las largas giras internacionales y como la musica le salvo la vida.","jose luis garaña de los cobos presents his book 'on the other side of the booth', in which he reveals the b side of fame: a painful childhood, long international tours and as music saved his life.",ANDREA M ROSA DEL PINO,0.79,0.9186046511627908,noticia,1,music,0.9008639454841614,0.997909665107727,1,0.997909665107727
272,2021-05-30,el cineasta presenta sus 'fotosaurios' (fotos modificadas) de la faraona mientras tiene pendiente de estreno una pelicula y un documental,the filmmaker presents his 'photosaurs' (modified photos) of the pharaoh while he has a film and a documentary,AFP,0.79,0.9186046511627908,noticia,1,coronavirus,0.5950745344161987,0.9710884690284729,-1,-0.9710884690284729
273,2021-05-30,"aunque asegura que esta convertido en un 'abuelo', el mitico presentador regresa con mas vitalidad que nunca con 'b.s.o.'. un programa lleno de arte, musica y danza en movistar plus.","Although he claims that he is a 'grandfather', the mythical presenter returns with more vitality than ever with 'b.s.o.' a program full of art, music and dance in moving plus.",JAVIER ORTEGA,0.74,0.8604651162790697,noticia,1,music,0.9202806353569031,0.9996161460876465,1,0.9996161460876465
274,2021-05-29,"gano cinco premios grammy entre 1977 y 1981, y se dio a conocer en 1966 con una version de 'i'm so lonesome i could cry' del cantante country hank williams y luego con la cancion 'hooked on a feeling' en 1968","I won five grammy awards between 1977 and 1981, and it was released in 1966 with a version of 'i'm so lonesome i could cry' by country singer hank williams and then with the song 'hooked on a feeling' in 1968",CARLOS FRESNEDA,0.84,0.9767441860465116,noticia,1,music,0.962770938873291,0.9978974461555481,1,0.9978974461555481
275,2021-05-29,"un documental recupera la figura de la soprano turolense elvira de hidalgo, que descubrio, formo y aconsejo a la 'diva divina' desde su puesto de catedratica vitalicia del conservatorio de la scala de milan, ciudad en la que murio tres años despues que su protegida.","a documentary recovers the figure of the soprano Turolense elvira de hidalgo, who discovered, formed and advised the 'divine diva' from his position of conservatory of the conservatory of the scala de milan, city in which he died three years after his protégé.",ISABEL VELLOSO  JAVIER MUNERA,0.7,0.813953488372093,noticia,1,music,0.9464128017425537,0.9963750243186951,1,0.9963750243186951
276,2021-05-29,"la obra recrea las 24 horas previas al ultimo y memorable gesto del español , que corrio sin pensarselo a ayudar a las victimas tras el atentado","the work recreates the 24 hours before the last and memorable gesture of the Spanish , who ran without thinking to help the victims after the attack",MARTA GONZLEZHONTORIA,0.7,0.813953488372093,noticia,1,coronavirus,0.45238304138183594,0.9947692155838013,1,0.9947692155838013
277,2021-05-29,"en la septima 'puesta al dia' de la hoja de ruta de inmunizacion ya se incluyen el colectivo entre 40 y 49 años de edad, para el que muchas comunidades ya han decidido empezar en junio","In the seventh 'up to date' of the road map of immunization are already included the collective between 40 and 49 years of age, for which many communities have already decided to start in June",ISMAEL MARINERO,0.7,0.813953488372093,noticia,1,coronavirus,0.6190214157104492,0.8099125623703003,1,0.8099125623703003
278,2021-05-28,durante la pandemia muchos trotamundos han saciado su sed de viajes y aventura con los cascos puestos. estos son algunos de los podcast que le ayudaran a elegir tu proxima escapada.,During the pandemic many globetrotters have filled their thirst for travel and adventure with helmets on. These are some of the podcasts that will help you choose your next getaway.,ZABALA DE LA SERNA,0.7,0.813953488372093,noticia,1,music,0.610160768032074,0.9958689212799072,1,0.9958689212799072
279,2021-05-28,"el pasado miercoles se presento en el circulo de bellas artes un manifiesto que reclamaba la creacion de un gran centro publico dedicado a la fotografia, capaz de difundir y proteger el patrimonio visual, estimular la creacion y contribuir a reactivar el sector. hasta la creacion de ese centro, si...","Last Wednesday in the circle of fine arts was presented a manifesto that demanded the creation of a great public center dedicated to photography, able to spread and protect the visual heritage, stimulate the creation and contribute to reviving the sector. until the creation of that center, if...", ,0.7,0.813953488372093,noticia,1,coronavirus,0.5180842876434326,0.9979691505432129,1,0.9979691505432129
280,2021-05-28,"cosechan cuatro orejas del preciso y virtuoso envio de justo hernandez, que hasta por sus faltas sirvio para el festin; paco ureña tambien sumo un trofeo","they reap four ears of the precise and virtuous send of just hernandez, who even for their faults served for the feast; paco urine also add a trophy",ABRAHAM ROMERO,0.81,0.9418604651162792,noticia,1,music,0.6999189853668213,0.9940329194068909,1,0.9940329194068909
281,2021-05-28,"viktor kossakovsky convierte un documental sobre la vida de una gorrina en un acontecimiento cinematografico. 'una sociedad no se puede basar en un acto de muerte', dice el director","viktor kossakovsky turns a documentary about the life of a gurney into a cinematic event. 'A society cannot be based on an act of death', says the director",J D M,0.8,0.930232558139535,noticia,1,coronavirus,0.5267491340637207,0.995812714099884,1,0.995812714099884
282,2021-05-28,"el club blanco firma por cinco temporadas al defensa austriaco, que llega gratis tras terminar contrato con el bayern. de padre nigeriano (principe y musico) y madre filipina (ex miss y enfermera), su vida ha sido multicultural.","the white club signs for five seasons to the Austrian defense, which arrives free after finishing contract with the Bayern. of Nigerian father (principe and musician) and Philippine mother (ex miss and nurse), his life has been multicultural.",LUIS FERNANDO ROMO,0.81,0.9418604651162792,noticia,1,music,0.6056163907051086,0.9408507347106934,1,0.9408507347106934
283,2021-05-28,el musico andaluz ha presentado su segundo disco en el teatro real. ser de luz es una apuesta por nuevos sonidos.,the Andalusian musician has presented his second album in the real theater. being of light is a bet for new sounds.,MARINA PINA,0.7,0.813953488372093,noticia,1,music,0.9618436694145203,0.9930036067962646,1,0.9930036067962646
284,2021-05-28,"aunque no tiene derechos dinasticos segun el articulo 10 de la ley monegasca, jazmin grace grimaldi (29), la hija que alberto ii de monaco (63) tuvo fuera del matrimonio tras un breve romance en california con la ex camarera tamara rotolo (59), es una princesa para el pueblo americano. la joven...","Although she has no dynastic rights according to article 10 of Monegasque law, jazmin grace grimaldi (29), the daughter who alberto ii de monaco (63) had out of marriage after a brief California romance with the former tamara rotolo waitress (59), is a princess for the American people.",ISABEL VELLOSO  JAVIER MUNERA  ANA CARRASCO,0.7,0.813953488372093,noticia,1,coronavirus,0.5199233889579773,0.9956408739089966,1,0.9956408739089966
285,2021-05-28,la madre de felipe vi tan solo recibio un presente en 2020. la pandemia y su paso a un lado condicionan su vida publica,Felipe's mother saw only received a present in 2020. The pandemic and its passage aside condition her public life,D J O,0.72,0.8372093023255813,noticia,1,coronavirus,0.5177119970321655,0.9454860687255859,-1,-0.9454860687255859
